locus_tag	ftype	gene	EC_number	product
BEEMGMKP_00270	CDS	rffG	4.2.1.46	dTDP-glucose 4,6-dehydratase 2
BEEMGMKP_00271	CDS	hypothetical protein
BEEMGMKP_00272	CDS	hypothetical protein
BEEMGMKP_00273	CDS	hypothetical protein
BEEMGMKP_00274	CDS	feoA	Fe(2+) transport protein A
BEEMGMKP_00275	CDS	feoB_1	Fe(2+) transporter FeoB
BEEMGMKP_00276	CDS	hypothetical protein
BEEMGMKP_00277	CDS	hypothetical protein
BEEMGMKP_00278	CDS	hypothetical protein
BEEMGMKP_00279	CDS	lcfB	6.2.1.3	Long-chain-fatty-acid--CoA ligase
BEEMGMKP_00280	CDS	hypothetical protein
BEEMGMKP_00281	CDS	tig_1	5.2.1.8	Trigger factor
BEEMGMKP_00282	CDS	hypothetical protein
BEEMGMKP_00283	CDS	glgB_1	2.4.1.18	1,4-alpha-glucan branching enzyme GlgB
BEEMGMKP_00284	CDS	tvaII	3.2.1.135	Neopullulanase 2
BEEMGMKP_00285	CDS	niaR	putative transcription repressor NiaR
BEEMGMKP_00286	CDS	fabR	HTH-type transcriptional repressor FabR
BEEMGMKP_00287	CDS	hypothetical protein
BEEMGMKP_00288	CDS	putative signaling protein
BEEMGMKP_00289	CDS	yjiA	putative GTP-binding protein YjiA
BEEMGMKP_00290	CDS	gfo	1.1.99.28	Glucose--fructose oxidoreductase
BEEMGMKP_00291	CDS	hypothetical protein
BEEMGMKP_00292	CDS	ltaE	4.1.2.48	Low specificity L-threonine aldolase
BEEMGMKP_00293	tRNA	tRNA-Leu(cag)
BEEMGMKP_00294	CDS	hypothetical protein
BEEMGMKP_00295	CDS	frdB	1.3.5.1	Fumarate reductase iron-sulfur subunit
BEEMGMKP_00296	CDS	frdA	1.3.5.4	Fumarate reductase flavoprotein subunit
BEEMGMKP_00297	CDS	hypothetical protein
BEEMGMKP_00298	CDS	hypothetical protein
BEEMGMKP_00299	CDS	ziaR_1	Transcriptional repressor SmtB 
BEEMGMKP_00300	CDS	cadA_1	3.6.3.3	Cadmium, zinc and cobalt-transporting ATPase
BEEMGMKP_00301	CDS	hypothetical protein
BEEMGMKP_00302	CDS	hypothetical protein
BEEMGMKP_00303	CDS	hypothetical protein
BEEMGMKP_00304	CDS	hypothetical protein
BEEMGMKP_00305	CDS	hypothetical protein
BEEMGMKP_00306	CDS	hypothetical protein
BEEMGMKP_00307	CDS	hypothetical protein
BEEMGMKP_00308	CDS	betC	3.1.6.6	Choline-sulfatase
BEEMGMKP_00309	CDS	araR	Arabinose metabolism transcriptional repressor
BEEMGMKP_00310	CDS	1.8.98.-	Anaerobic sulfatase-maturating enzyme
BEEMGMKP_00311	CDS	srpC_1	putative chromate transport protein
BEEMGMKP_00312	CDS	srpC_2	putative chromate transport protein
BEEMGMKP_00313	CDS	hypothetical protein
BEEMGMKP_00314	CDS	hypothetical protein
BEEMGMKP_00315	CDS	hypothetical protein
BEEMGMKP_00316	CDS	ypdB_1	Transcriptional regulatory protein YpdB
BEEMGMKP_00317	CDS	hypothetical protein
BEEMGMKP_00318	CDS	mgtE_1	Magnesium transporter MgtE
BEEMGMKP_00319	CDS	hypothetical protein
BEEMGMKP_00320	CDS	ctpC	3.6.3.-	putative manganese/zinc-exporting P-type ATPase
BEEMGMKP_00321	CDS	yccM_1	Putative electron transport protein YccM
BEEMGMKP_00322	CDS	hypothetical protein
BEEMGMKP_00323	CDS	rsxG_1	Electron transport complex subunit RsxG
BEEMGMKP_00324	CDS	3.4.-.-	Putative DD-carboxypeptidase
BEEMGMKP_00325	CDS	yeeO_1	putative FMN/FAD exporter YeeO
BEEMGMKP_00326	CDS	exoA	3.1.11.2	Exodeoxyribonuclease
BEEMGMKP_00327	CDS	hypothetical protein
BEEMGMKP_00328	CDS	pepV	3.4.13.-	Beta-Ala-Xaa dipeptidase
BEEMGMKP_00329	CDS	hypothetical protein
BEEMGMKP_00330	CDS	hypothetical protein
BEEMGMKP_00331	CDS	hypothetical protein
BEEMGMKP_00332	CDS	hypothetical protein
BEEMGMKP_00333	CDS	sbcC	Nuclease SbcCD subunit C
BEEMGMKP_00334	CDS	sbcD	Nuclease SbcCD subunit D
BEEMGMKP_00335	CDS	3.4.17.14	Zinc D-Ala-D-Ala carboxypeptidase
BEEMGMKP_00336	CDS	hypothetical protein
BEEMGMKP_00337	CDS	hypothetical protein
BEEMGMKP_00338	CDS	hypothetical protein
BEEMGMKP_00339	CDS	hypothetical protein
BEEMGMKP_00340	CDS	patA_1	2.6.1.-	Putative N-acetyl-LL-diaminopimelate aminotransferase
BEEMGMKP_00341	CDS	ispE	2.7.1.148	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
BEEMGMKP_00342	CDS	hypothetical protein
BEEMGMKP_00343	CDS	hypothetical protein
BEEMGMKP_00344	CDS	hypothetical protein
BEEMGMKP_00345	CDS	5.2.1.8	Putative peptidyl-prolyl cis-trans isomerase
BEEMGMKP_00346	CDS	yrrK	3.1.-.-	Putative pre-16S rRNA nuclease
BEEMGMKP_00347	CDS	addB	3.1.-.-	ATP-dependent helicase/deoxyribonuclease subunit B
BEEMGMKP_00348	CDS	addA	3.1.-.-	ATP-dependent helicase/nuclease subunit A
BEEMGMKP_00349	CDS	infC	Translation initiation factor IF-3
BEEMGMKP_00350	CDS	rpmI	50S ribosomal protein L35
BEEMGMKP_00351	CDS	rplT	50S ribosomal protein L20
BEEMGMKP_00352	CDS	2.1.1.-	Putative TrmH family tRNA/rRNA methyltransferase
BEEMGMKP_00353	CDS	dprA	DNA processing protein DprA
BEEMGMKP_00354	CDS	topA	5.99.1.2	DNA topoisomerase 1
BEEMGMKP_00355	CDS	trmFO	2.1.1.74	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
BEEMGMKP_00356	CDS	plsX	2.3.1.-	Phosphate acyltransferase
BEEMGMKP_00357	CDS	rnc	3.1.26.3	Ribonuclease 3
BEEMGMKP_00358	CDS	smc_1	Chromosome partition protein Smc
BEEMGMKP_00359	CDS	ftsY	Signal recognition particle receptor FtsY
BEEMGMKP_00360	CDS	3.6.1.9	Non-canonical purine NTP pyrophosphatase
BEEMGMKP_00361	CDS	yhbY	RNA-binding protein YhbY
BEEMGMKP_00362	CDS	nadD	2.7.7.18	Nicotinate-nucleotide adenylyltransferase
BEEMGMKP_00363	CDS	hypothetical protein
BEEMGMKP_00364	CDS	lytR_1	Transcriptional regulator LytR
BEEMGMKP_00365	CDS	rsfS	Ribosomal silencing factor RsfS
BEEMGMKP_00366	CDS	leuS	6.1.1.4	Leucine--tRNA ligase
BEEMGMKP_00367	CDS	rpsU	30S ribosomal protein S21
BEEMGMKP_00368	CDS	gph_1	3.1.3.18	Phosphoglycolate phosphatase
BEEMGMKP_00369	CDS	nfo	3.1.21.2	putative endonuclease 4
BEEMGMKP_00370	CDS	efp	Elongation factor P
BEEMGMKP_00371	CDS	hypothetical protein
BEEMGMKP_00372	CDS	hypothetical protein
BEEMGMKP_00373	CDS	hypothetical protein
BEEMGMKP_00374	CDS	fhs	6.3.4.3	Formate--tetrahydrofolate ligase
BEEMGMKP_00375	CDS	iscS_1	2.8.1.7	Cysteine desulfurase IscS
BEEMGMKP_00376	CDS	thiI	2.8.1.4	putative tRNA sulfurtransferase
BEEMGMKP_00377	CDS	cinA_1	Putative competence-damage inducible protein
BEEMGMKP_00378	CDS	hypothetical protein
BEEMGMKP_00379	CDS	hypothetical protein
BEEMGMKP_00380	CDS	xerC_1	Tyrosine recombinase XerC
BEEMGMKP_00381	CDS	hypothetical protein
BEEMGMKP_00382	CDS	hypothetical protein
BEEMGMKP_00383	CDS	hypothetical protein
BEEMGMKP_00384	CDS	mazF_1	3.1.-.-	Endoribonuclease MazF
BEEMGMKP_00385	CDS	xre	HTH-type transcriptional regulator Xre
BEEMGMKP_00386	CDS	mgtE_2	Magnesium transporter MgtE
BEEMGMKP_00387	CDS	hypothetical protein
BEEMGMKP_00388	CDS	ppk_1	2.7.4.1	Polyphosphate kinase
BEEMGMKP_00389	CDS	rny_1	3.1.-.-	Ribonuclease Y
BEEMGMKP_00390	CDS	hypothetical protein
BEEMGMKP_00391	CDS	ywiE_1	2.7.8.-	putative cardiolipin synthase YwiE
BEEMGMKP_00392	CDS	clsC	2.7.8.-	Cardiolipin synthase C
BEEMGMKP_00393	CDS	hssR	Heme response regulator HssR
BEEMGMKP_00394	CDS	baeS	2.7.13.3	Signal transduction histidine-protein kinase BaeS
BEEMGMKP_00395	CDS	hypothetical protein
BEEMGMKP_00396	CDS	hypothetical protein
BEEMGMKP_00397	CDS	hypothetical protein
BEEMGMKP_00398	CDS	hypothetical protein
BEEMGMKP_00399	CDS	yfiN	2.7.7.65	putative diguanylate cyclase YfiN
BEEMGMKP_00400	CDS	hypothetical protein
BEEMGMKP_00401	CDS	bcd_1	1.3.8.1	Acyl-CoA dehydrogenase, short-chain specific
BEEMGMKP_00402	CDS	fprA	1.-.-.-	Nitric oxide reductase
BEEMGMKP_00403	CDS	nrdE1	1.17.4.1	Ribonucleoside-diphosphate reductase subunit alpha 1
BEEMGMKP_00404	CDS	nrdB	1.17.4.1	Ribonucleoside-diphosphate reductase subunit beta
BEEMGMKP_00405	CDS	hypothetical protein
BEEMGMKP_00406	CDS	fprA1_1	1.6.3.4	Flavo-diiron protein FprA1
BEEMGMKP_00407	CDS	trxA	Thioredoxin 1
BEEMGMKP_00408	CDS	trxB_1	1.8.1.9	Thioredoxin reductase
BEEMGMKP_00409	CDS	ftn	1.16.3.2	Bacterial non-heme ferritin
BEEMGMKP_00410	CDS	rsxG_2	Electron transport complex subunit RsxG
BEEMGMKP_00411	CDS	iolC	2.7.1.92	5-dehydro-2-deoxygluconokinase
BEEMGMKP_00412	CDS	sigX	ECF RNA polymerase sigma factor SigX
BEEMGMKP_00413	CDS	hypothetical protein
BEEMGMKP_00414	CDS	hypothetical protein
BEEMGMKP_00415	CDS	hypothetical protein
BEEMGMKP_00416	CDS	hypothetical protein
BEEMGMKP_00417	CDS	hypothetical protein
BEEMGMKP_00418	CDS	mbeC	Mobilization protein MbeC
BEEMGMKP_00419	CDS	hypothetical protein
BEEMGMKP_00420	CDS	hypothetical protein
BEEMGMKP_00421	CDS	hypothetical protein
BEEMGMKP_00422	CDS	hypothetical protein
BEEMGMKP_00423	CDS	hypothetical protein
BEEMGMKP_00424	CDS	hypothetical protein
BEEMGMKP_00425	CDS	hypothetical protein
BEEMGMKP_00426	CDS	hypothetical protein
BEEMGMKP_00427	CDS	recF_1	DNA replication and repair protein RecF
BEEMGMKP_00428	CDS	hypothetical protein
BEEMGMKP_00429	CDS	hypothetical protein
BEEMGMKP_00430	CDS	hypothetical protein
BEEMGMKP_00431	CDS	hypothetical protein
BEEMGMKP_00432	CDS	hypothetical protein
BEEMGMKP_00433	CDS	topB_4	5.99.1.2	DNA topoisomerase 3
BEEMGMKP_00434	CDS	hypothetical protein
BEEMGMKP_00435	CDS	hypothetical protein
BEEMGMKP_00436	CDS	hypothetical protein
BEEMGMKP_00437	CDS	dnaI_1	Primosomal protein DnaI
BEEMGMKP_00438	CDS	hypothetical protein
BEEMGMKP_00439	CDS	hypothetical protein
BEEMGMKP_00440	CDS	hypothetical protein
BEEMGMKP_00441	CDS	hypothetical protein
BEEMGMKP_00442	CDS	hypothetical protein
